1;3;3;2.62E+05;512;12386;77.368
1;3;3;2.62E+05;1024;12095;79.646
1;3;3;2.62E+05;2048;12108;78.132
1;3;3;1.05E+06;512;12336;76.613
1;3;3;1.05E+06;1024;12217;79.256
1;3;3;1.05E+06;2048;12179;80.989
1;3;3;5.24E+06;512;12141;79.583
1;3;3;5.24E+06;1024;12652;75.422
1;3;3;5.24E+06;2048;11683;81.16
1;3;3;1.05E+07;512;12192;78.38
1;3;3;1.05E+07;1024;11973;80.767
1;3;3;1.05E+07;2048;11763;81.158
1;3;3;1.05E+08;512;12307;79.414
1;3;3;1.05E+08;1024;12554;77.475
1;3;3;1.05E+08;2048;12229;79.703
1;3;6;2.62E+05;512;13109;70.066
1;3;6;2.62E+05;1024;12790;75.441
1;3;6;2.62E+05;2048;12237;77.458
1;3;6;1.05E+06;512;12604;78.001
1;3;6;1.05E+06;1024;12530;74.61
1;3;6;1.05E+06;2048;11779;77.761
1;3;6;5.24E+06;512;12835;72.203
1;3;6;5.24E+06;1024;12952;73.688
1;3;6;5.24E+06;2048;12873;73.094
1;3;6;1.05E+07;512;13052;72.387
1;3;6;1.05E+07;1024;11980;78.924
1;3;6;1.05E+07;2048;12302;77.046
1;3;6;1.05E+08;512;12421;76.743
1;3;6;1.05E+08;1024;12879;71.95
1;3;6;1.05E+08;2048;12455;73.217
1;3;9;2.62E+05;512;12585;75.039
1;3;9;2.62E+05;1024;13058;73.809
1;3;9;2.62E+05;2048;12957;73.267
1;3;9;1.05E+06;512;12724;72.712
1;3;9;1.05E+06;1024;11982;79.374
1;3;9;1.05E+06;2048;12170;76.017
1;3;9;5.24E+06;512;12303;76.528
1;3;9;5.24E+06;1024;12704;74.668
1;3;9;5.24E+06;2048;13104;70.247
1;3;9;1.05E+07;512;12856;72.372
1;3;9;1.05E+07;1024;12693;71.982
1;3;9;1.05E+07;2048;12844;74.176
1;3;9;1.05E+08;512;12390;78.109
1;3;9;1.05E+08;1024;12074;80.847
1;3;9;1.05E+08;2048;13148;71.174
1;3;12;2.62E+05;512;13327;69.522
1;3;12;2.62E+05;1024;12305;77.264
1;3;12;2.62E+05;2048;12665;74.205
1;3;12;1.05E+06;512;13068;73.478
1;3;12;1.05E+06;1024;12583;72.016
1;3;12;1.05E+06;2048;12771;72.043
1;3;12;5.24E+06;512;12144;74.759
1;3;12;5.24E+06;1024;13625;71.588
1;3;12;5.24E+06;2048;13094;74.428
1;3;12;1.05E+07;512;13475;68.503
1;3;12;1.05E+07;1024;12962;72.683
1;3;12;1.05E+07;2048;12437;77.372
1;3;12;1.05E+08;512;13122;72.286
1;3;12;1.05E+08;1024;12754;72.6
1;3;12;1.05E+08;2048;13273;71.152
1;6;1;2.62E+05;512;8600.9;111.07
1;6;1;2.62E+05;1024;8506;113.18
1;6;1;2.62E+05;2048;8528.8;106.99
1;6;1;1.05E+06;512;8584;113.32
1;6;1;1.05E+06;1024;8544.9;114.01
1;6;1;1.05E+06;2048;8300.5;112.2
1;6;1;5.24E+06;512;8495.6;112.01
1;6;1;5.24E+06;1024;8444.1;111.72
1;6;1;5.24E+06;2048;8442;109.39
1;6;1;1.05E+07;512;8543.7;109.33
1;6;1;1.05E+07;1024;8467.4;113.06
1;6;1;1.05E+07;2048;8567.2;110.88
1;6;1;1.05E+08;512;8592.3;108.42
1;6;1;1.05E+08;1024;8357.8;109.87
1;6;1;1.05E+08;2048;8656.6;110.3
1;6;2;2.62E+05;512;12108;79.968
1;6;2;2.62E+05;1024;11693;81.686
1;6;2;2.62E+05;2048;11739;82.245
1;6;2;1.05E+06;512;12010;79.661
1;6;2;1.05E+06;1024;11782;80.944
1;6;2;1.05E+06;2048;11690;83.558
1;6;2;5.24E+06;512;11964;79.851
1;6;2;5.24E+06;1024;11972;78.883
1;6;2;5.24E+06;2048;11957;81.386
1;6;2;1.05E+07;512;11815;81.21
1;6;2;1.05E+07;1024;11604;82.823
1;6;2;1.05E+07;2048;11751;82.42
1;6;2;1.05E+08;512;11668;82.671
1;6;2;1.05E+08;1024;11572;80.739
1;6;2;1.05E+08;2048;11632;81.601
1;6;3;2.62E+05;512;12456;80.408
1;6;3;2.62E+05;1024;12273;78.982
1;6;3;2.62E+05;2048;12356;77.938
1;6;3;1.05E+06;512;12610;79.831
1;6;3;1.05E+06;1024;12397;79.414
1;6;3;1.05E+06;2048;12106;79.89
1;6;3;5.24E+06;512;12678;77.633
1;6;3;5.24E+06;1024;12730;76.43
1;6;3;5.24E+06;2048;12062;79.76
1;6;3;1.05E+07;512;12366;76.828
1;6;3;1.05E+07;1024;12233;78.571
1;6;3;1.05E+07;2048;12682;76.464
1;6;3;1.05E+08;512;12222;80.216
1;6;3;1.05E+08;1024;12748;76.717
1;6;3;1.05E+08;2048;12814;76.921
1;6;6;2.62E+05;512;13294;73.086
1;6;6;2.62E+05;1024;13188;73.832
1;6;6;2.62E+05;2048;13341;68.589
1;6;6;1.05E+06;512;12728;73.452
1;6;6;1.05E+06;1024;13514;68.725
1;6;6;1.05E+06;2048;12812;73.119
1;6;6;5.24E+06;512;13077;73.099
1;6;6;5.24E+06;1024;12790;75.418
1;6;6;5.24E+06;2048;13385;72.833
1;6;6;1.05E+07;512;12903;71.984
1;6;6;1.05E+07;1024;12604;74.836
1;6;6;1.05E+07;2048;12697;74.464
1;6;6;1.05E+08;512;13143;73.065
1;6;6;1.05E+08;1024;12891;77.633
1;6;6;1.05E+08;2048;13254;73.818
1;6;9;2.62E+05;512;13387;70.633
1;6;9;2.62E+05;1024;12800;75.382
1;6;9;2.62E+05;2048;13824;69.907
1;6;9;1.05E+06;512;13405;71.339
1;6;9;1.05E+06;1024;13433;70.547
1;6;9;1.05E+06;2048;13792;70.055
1;6;9;5.24E+06;512;13396;72.962
1;6;9;5.24E+06;1024;13238;71.228
1;6;9;5.24E+06;2048;13906;67.546
1;6;9;1.05E+07;512;12990;72.943
1;6;9;1.05E+07;1024;13292;70.041
1;6;9;1.05E+07;2048;13554;69.196
1;6;9;1.05E+08;512;13279;70.733
1;6;9;1.05E+08;1024;13479;71.964
1;6;9;1.05E+08;2048;13778;67.548
1;6;12;2.62E+05;512;13418;72.155
1;6;12;2.62E+05;1024;13628;68.597
1;6;12;2.62E+05;2048;13432;69.739
1;6;12;1.05E+06;512;14008;68.083
1;6;12;1.05E+06;1024;14160;67.695
1;6;12;1.05E+06;2048;13861;66.109
1;6;12;5.24E+06;512;13565;68.332
1;6;12;5.24E+06;1024;13906;70.048
1;6;12;5.24E+06;2048;13893;68.601
1;6;12;1.05E+07;512;13511;70.402
1;6;12;1.05E+07;1024;13987;65.751
1;6;12;1.05E+07;2048;14532;65.505
1;6;12;1.05E+08;512;13463;68.497
1;6;12;1.05E+08;1024;14041;67.485
1;6;12;1.05E+08;2048;13927;66.105
2;1;1;2.62E+05;512;7975.7;255.27
2;1;1;2.62E+05;1024;8097;253.1
2;1;1;2.62E+05;2048;8007;257.3
2;1;1;1.05E+06;512;7600.2;259.56
2;1;1;1.05E+06;1024;8164;246.38
2;1;1;1.05E+06;2048;7851.3;262.75
2;1;1;5.24E+06;512;8080.2;251.14
2;1;1;5.24E+06;1024;8097.9;247.37
2;1;1;5.24E+06;2048;8236;241.58
2;1;1;1.05E+07;512;7945.6;250.3
2;1;1;1.05E+07;1024;7959.8;254.98
2;1;1;1.05E+07;2048;8019.9;247.42
2;1;1;1.05E+08;512;8077.3;251.79
2;1;1;1.05E+08;1024;8015.4;248.27
2;1;1;1.05E+08;2048;8123.5;249.53
2;1;2;2.62E+05;512;11400;174.2
2;1;2;2.62E+05;1024;11053;186.79
2;1;2;2.62E+05;2048;11195;179.17
2;1;2;1.05E+06;512;11215;185.16
2;1;2;1.05E+06;1024;11254;175.1
2;1;2;1.05E+06;2048;11488;172.87
2;1;2;5.24E+06;512;11241;179.53
2;1;2;5.24E+06;1024;10934;180.51
2;1;2;5.24E+06;2048;11496;174.97
2;1;2;1.05E+07;512;11463;172.79
2;1;2;1.05E+07;1024;11572;173.7
2;1;2;1.05E+07;2048;11595;170.79
2;1;2;1.05E+08;512;11277;177.47
2;1;2;1.05E+08;1024;11218;179.02
2;1;2;1.05E+08;2048;11417;172.71
2;1;3;2.62E+05;512;12317;162.45
2;1;3;2.62E+05;1024;12325;165.61
2;1;3;2.62E+05;2048;12733;156
2;1;3;1.05E+06;512;12418;164.9
2;1;3;1.05E+06;1024;12806;154.68
2;1;3;1.05E+06;2048;12465;157.74
2;1;3;5.24E+06;512;12881;154
2;1;3;5.24E+06;1024;11924;175.49
2;1;3;5.24E+06;2048;12293;161.1
2;1;3;1.05E+07;512;12207;166.29
2;1;3;1.05E+07;1024;12599;159.83
2;1;3;1.05E+07;2048;12602;158.23
2;1;3;1.05E+08;512;12561;159.21
2;1;3;1.05E+08;1024;12529;154.49
2;1;3;1.05E+08;2048;12716;157.12
2;1;6;2.62E+05;512;13701;146.25
2;1;6;2.62E+05;1024;12553;160.87
2;1;6;2.62E+05;2048;13046;153.25
2;1;6;1.05E+06;512;12742;159.03
2;1;6;1.05E+06;1024;12797;147.79
2;1;6;1.05E+06;2048;12825;152.6
2;1;6;5.24E+06;512;13224;153.92
2;1;6;5.24E+06;1024;12674;150.2
2;1;6;5.24E+06;2048;12824;151.61
2;1;6;1.05E+07;512;12824;156.51
2;1;6;1.05E+07;1024;13221;150.61
2;1;6;1.05E+07;2048;12739;156.49
2;1;6;1.05E+08;512;12541;153.27
2;1;6;1.05E+08;1024;12535;160.22
2;1;6;1.05E+08;2048;12735;155.2
2;1;9;2.62E+05;512;12967;150.8
2;1;9;2.62E+05;1024;14350;137.56
2;1;9;2.62E+05;2048;14258;138.47
2;1;9;1.05E+06;512;13293;143.77
2;1;9;1.05E+06;1024;13426;141.57
2;1;9;1.05E+06;2048;13114;147.66
2;1;9;5.24E+06;512;13962;144.94
2;1;9;5.24E+06;1024;13662;148.99
2;1;9;5.24E+06;2048;13727;143.56
2;1;9;1.05E+07;512;13663;142.71
2;1;9;1.05E+07;1024;13875;143.54
2;1;9;1.05E+07;2048;13773;147.37
2;1;9;1.05E+08;512;13791;147.23
2;1;9;1.05E+08;1024;13963;139.24
2;1;9;1.05E+08;2048;13820;144.9
2;1;12;2.62E+05;512;14316;137.2
2;1;12;2.62E+05;1024;13791;146.97
2;1;12;2.62E+05;2048;13618;145.04
2;1;12;1.05E+06;512;13750;145.65
2;1;12;1.05E+06;1024;14385;135.92
2;1;12;1.05E+06;2048;13268;147.81
2;1;12;5.24E+06;512;13846;142.06
2;1;12;5.24E+06;1024;14161;136.24
2;1;12;5.24E+06;2048;14311;134.94
2;1;12;1.05E+07;512;13589;144.86
2;1;12;1.05E+07;1024;13597;141.65
2;1;12;1.05E+07;2048;14456;135.19
2;1;12;1.05E+08;512;12999;152.14
2;1;12;1.05E+08;1024;13643;143.02
2;1;12;1.05E+08;2048;14539;135.8
2;2;1;2.62E+05;512;8214.7;249.49
2;2;1;2.62E+05;1024;8238.6;246.56
2;2;1;2.62E+05;2048;8146;250.08
2;2;1;1.05E+06;512;8212.6;245.08
2;2;1;1.05E+06;1024;8442.9;239.71
2;2;1;1.05E+06;2048;8206.2;242.81
2;2;1;5.24E+06;512;8229.4;245.2
2;2;1;5.24E+06;1024;8207.6;255.33
2;2;1;5.24E+06;2048;8458.9;238.33
2;2;1;1.05E+07;512;8517.5;236.68
2;2;1;1.05E+07;1024;8324.9;243.35
2;2;1;1.05E+07;2048;8674.8;231.9
2;2;1;1.05E+08;512;8398.6;239.7
2;2;1;1.05E+08;1024;8476.8;242.01
2;2;1;1.05E+08;2048;8158.2;247.52
2;2;2;2.62E+05;512;12253;166.92
2;2;2;2.62E+05;1024;12480;159.84
2;2;2;2.62E+05;2048;12295;162.83
2;2;2;1.05E+06;512;12240;163.52
2;2;2;1.05E+06;1024;12279;165.01
2;2;2;1.05E+06;2048;12524;157.2
2;2;2;5.24E+06;512;12476;163.99
2;2;2;5.24E+06;1024;12408;159.7
2;2;2;5.24E+06;2048;12241;163.21
2;2;2;1.05E+07;512;12446;161.59
2;2;2;1.05E+07;1024;12247;158.94
2;2;2;1.05E+07;2048;12346;165.31
2;2;2;1.05E+08;512;12581;158.91
2;2;2;1.05E+08;1024;12422;160.17
2;2;2;1.05E+08;2048;12351;158.01
2;2;3;2.62E+05;512;12301;166.15
2;2;3;2.62E+05;1024;12691;163.03
2;2;3;2.62E+05;2048;12499;162.46
2;2;3;1.05E+06;512;12469;162.72
2;2;3;1.05E+06;1024;12135;167.02
2;2;3;1.05E+06;2048;12288;162.39
2;2;3;5.24E+06;512;12699;161.35
2;2;3;5.24E+06;1024;12478;165.57
2;2;3;5.24E+06;2048;12338;163.93
2;2;3;1.05E+07;512;12486;163.58
2;2;3;1.05E+07;1024;12088;165.58
2;2;3;1.05E+07;2048;12657;157.84
2;2;3;1.05E+08;512;12549;167.05
2;2;3;1.05E+08;1024;12621;161.8
2;2;3;1.05E+08;2048;12240;160.41
2;2;6;2.62E+05;512;12927;153.82
2;2;6;2.62E+05;1024;13270;151.92
2;2;6;2.62E+05;2048;13395;150.91
2;2;6;1.05E+06;512;12901;152.29
2;2;6;1.05E+06;1024;13093;154.87
2;2;6;1.05E+06;2048;12532;153.15
2;2;6;5.24E+06;512;12907;148.98
2;2;6;5.24E+06;1024;13095;151.03
2;2;6;5.24E+06;2048;13908;146.26
2;2;6;1.05E+07;512;12830;154.32
2;2;6;1.05E+07;1024;13154;150.98
2;2;6;1.05E+07;2048;12322;153.88
2;2;6;1.05E+08;512;12835;153.19
2;2;6;1.05E+08;1024;12605;159.36
2;2;6;1.05E+08;2048;13623;150.31
2;2;9;2.62E+05;512;13979;144.14
2;2;9;2.62E+05;1024;13630;143.3
2;2;9;2.62E+05;2048;13148;149.72
2;2;9;1.05E+06;512;14408;141.85
2;2;9;1.05E+06;1024;13711;147.74
2;2;9;1.05E+06;2048;14016;142.83
2;2;9;5.24E+06;512;14284;143.69
2;2;9;5.24E+06;1024;13579;145.34
2;2;9;5.24E+06;2048;14160;143.35
2;2;9;1.05E+07;512;13742;144.26
2;2;9;1.05E+07;1024;13866;147.11
2;2;9;1.05E+07;2048;13660;141.27
2;2;9;1.05E+08;512;13767;147.79
2;2;9;1.05E+08;1024;14095;141.07
2;2;9;1.05E+08;2048;14045;145.76
2;2;12;2.62E+05;512;13646;145.26
2;2;12;2.62E+05;1024;13909;144.72
2;2;12;2.62E+05;2048;14550;137.82
2;2;12;1.05E+06;512;14365;143.06
2;2;12;1.05E+06;1024;13730;147.69
2;2;12;1.05E+06;2048;14175;135.47
2;2;12;5.24E+06;512;14151;140.68
2;2;12;5.24E+06;1024;14745;138.28
2;2;12;5.24E+06;2048;14184;137.27
2;2;12;1.05E+07;512;15329;137.4
2;2;12;1.05E+07;1024;14617;138.01
2;2;12;1.05E+07;2048;14421;142.43
2;2;12;1.05E+08;512;14718;135.21
2;2;12;1.05E+08;1024;14810;139.85
2;2;12;1.05E+08;2048;13906;143.74
2;3;1;2.62E+05;512;9701.8;204.75
2;3;1;2.62E+05;1024;9742.7;203.4
2;3;1;2.62E+05;2048;9534.9;208.18
2;3;1;1.05E+06;512;9661.6;202.41
2;3;1;1.05E+06;1024;9649.2;201.81
2;3;1;1.05E+06;2048;9682.5;200.58
2;3;1;5.24E+06;512;9536.1;204.73
2;3;1;5.24E+06;1024;9398.1;202.45
2;3;1;5.24E+06;2048;9575.8;199.41
2;3;1;1.05E+07;512;9422.9;211.82
2;3;1;1.05E+07;1024;9705.7;202.82
2;3;1;1.05E+07;2048;9557.2;201.76
2;3;1;1.05E+08;512;9503.6;203.99
2;3;1;1.05E+08;1024;9574.4;206.54
2;3;1;1.05E+08;2048;9506;203.82
2;3;2;2.62E+05;512;11442;173.82
2;3;2;2.62E+05;1024;11491;174.37
2;3;2;2.62E+05;2048;11788;172.61
2;3;2;1.05E+06;512;11316;172.47
2;3;2;1.05E+06;1024;11577;176.46
2;3;2;1.05E+06;2048;11271;181.91
2;3;2;5.24E+06;512;11852;172.81
2;3;2;5.24E+06;1024;11639;172.21
2;3;2;5.24E+06;2048;11766;168.68
2;3;2;1.05E+07;512;11551;171.29
2;3;2;1.05E+07;1024;11816;169.11
2;3;2;1.05E+07;2048;11524;173.52
2;3;2;1.05E+08;512;11445;180.03
2;3;2;1.05E+08;1024;11801;170.98
2;3;2;1.05E+08;2048;11384;177.38
2;3;3;2.62E+05;512;11589;172.21
2;3;3;2.62E+05;1024;11756;166.8
2;3;3;2.62E+05;2048;11877;167.73
2;3;3;1.05E+06;512;11813;166.26
2;3;3;1.05E+06;1024;11724;169.37
2;3;3;1.05E+06;2048;11688;165.08
2;3;3;5.24E+06;512;11835;167.86
2;3;3;5.24E+06;1024;11637;171.71
2;3;3;5.24E+06;2048;11731;173.04
2;3;3;1.05E+07;512;11761;167.26
2;3;3;1.05E+07;1024;11501;171.66
2;3;3;1.05E+07;2048;11394;178.65
2;3;3;1.05E+08;512;11524;170.12
2;3;3;1.05E+08;1024;11645;171.71
2;3;3;1.05E+08;2048;11811;165.54
2;3;6;2.62E+05;512;12877;150.37
2;3;6;2.62E+05;1024;12656;158.11
2;3;6;2.62E+05;2048;12754;152.37
2;3;6;1.05E+06;512;12518;154.39
2;3;6;1.05E+06;1024;13031;153.92
2;3;6;1.05E+06;2048;13339;154.39
2;3;6;5.24E+06;512;12778;151.39
2;3;6;5.24E+06;1024;13193;149.17
2;3;6;5.24E+06;2048;12844;153.55
2;3;6;1.05E+07;512;12551;153.7
2;3;6;1.05E+07;1024;12828;152.93
2;3;6;1.05E+07;2048;13122;156.1
2;3;6;1.05E+08;512;12741;156.58
2;3;6;1.05E+08;1024;12798;149.21
2;3;6;1.05E+08;2048;12534;154.19
2;3;9;2.62E+05;512;13921;143.79
2;3;9;2.62E+05;1024;14045;139.91
2;3;9;2.62E+05;2048;13737;141.78
2;3;9;1.05E+06;512;13802;139.24
2;3;9;1.05E+06;1024;14713;135.85
2;3;9;1.05E+06;2048;14171;144.12
2;3;9;5.24E+06;512;13944;138.31
2;3;9;5.24E+06;1024;13891;141.63
2;3;9;5.24E+06;2048;13800;142.73
