3;0.0;-1;3.0;0.0;-1.0;2.0;0.0;0.0;0.0;1.0;0.0;1.0;3.0;2.0;0.0;-1.0;2.0;1.0;0.0;0.0;1.0;1.0;2.0;1.0;2.0;1.0;1.0;3.0;2.0;1.0;0.0;-1.0;0.0;1.0;2.0;1.0;2.0;-1.0;-1.0;0.0;-1.0;2.0;0.0;2.0;1.0;2.0;1.0;2.0;3.0;618.0;99468.0
1;0.0;3;0.0;3.0;2.0;1.0;0.0;1.0;-1.0;3.0;1.0;0.0;-1.0;0.0;3.0;2.0;2.0;2.0;-1.0;-1.0;0.0;1.0;0.0;2.0;1.0;1.0;1.0;2.0;0.0;0.0;1.0;0.0;2.0;3.0;0.0;3.0;2.0;1.0;0.0;2.0;1.0;2.0;3.0;2.0;1.0;2.0;2.0;3.0;1.0;656.0;99443.0
1;3.0;0;2.0;2.0;0.0;2.0;0.0;2.0;3.0;0.0;1.0;3.0;0.0;-1.0;2.0;1.0;1.0;3.0;2.0;0.0;0.0;1.0;3.0;0.0;-1.0;3.0;1.0;0.0;1.0;3.0;1.0;0.0;1.0;1.0;0.0;0.0;3.0;2.0;2.0;0.0;1.0;3.0;2.0;3.0;2.0;1.0;-1.0;3.0;2.0;659.0;99436.0
2;0.0;-1;3.0;3.0;0.0;-1.0;2.0;2.0;1.0;1.0;2.0;1.0;3.0;1.0;1.0;-1.0;0.0;1.0;0.0;1.0;-1.0;1.0;2.0;-1.0;0.0;3.0;3.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;2.0;3.0;1.0;2.0;1.0;-1.0;2.0;1.0;3.0;0.0;3.0;3.0;618.0;99452.0
0;1.0;-1;2.0;2.0;1.0;0.0;-1.0;2.0;1.0;0.0;2.0;2.0;2.0;1.0;3.0;0.0;1.0;0.0;0.0;1.0;-1.0;2.0;1.0;-1.0;2.0;2.0;0.0;1.0;-1.0;2.0;2.0;1.0;2.0;3.0;0.0;0.0;-1.0;-1.0;3.0;0.0;1.0;0.0;1.0;0.0;2.0;-1.0;1.0;2.0;1.0;596.0;99480.0
0;2.0;2;3.0;0.0;2.0;0.0;2.0;0.0;1.0;2.0;2.0;-1.0;3.0;1.0;-1.0;2.0;0.0;2.0;1.0;3.0;1.0;3.0;1.0;1.0;2.0;3.0;3.0;1.0;3.0;-1.0;1.0;3.0;3.0;2.0;1.0;2.0;0.0;3.0;0.0;1.0;3.0;1.0;2.0;1.0;0.0;0.0;3.0;1.0;2.0;666.0;99438.0
3;0.0;2;0.0;3.0;1.0;3.0;2.0;1.0;2.0;0.0;2.0;2.0;2.0;1.0;1.0;0.0;1.0;-1.0;0.0;-1.0;0.0;2.0;3.0;0.0;2.0;3.0;1.0;0.0;0.0;3.0;2.0;0.0;2.0;2.0;0.0;1.0;1.0;2.0;1.0;3.0;0.0;1.0;1.0;0.0;0.0;-1.0;3.0;1.0;-1.0;655.0;99452.0
2;0.0;1;1.0;-1.0;1.0;1.0;-1.0;-1.0;1.0;-1.0;0.0;0.0;0.0;3.0;3.0;3.0;0.0;0.0;0.0;3.0;2.0;2.0;3.0;2.0;0.0;2.0;1.0;0.0;3.0;3.0;-1.0;0.0;0.0;3.0;2.0;1.0;1.0;2.0;2.0;-1.0;3.0;3.0;2.0;3.0;2.0;1.0;1.0;2.0;2.0;626.0;99462.0
-1;2.0;2;2.0;0.0;0.0;2.0;3.0;2.0;2.0;-1.0;0.0;2.0;0.0;2.0;2.0;2.0;-1.0;0.0;1.0;-1.0;1.0;3.0;3.0;1.0;1.0;0.0;3.0;0.0;3.0;1.0;0.0;3.0;0.0;0.0;3.0;0.0;1.0;3.0;0.0;1.0;3.0;3.0;0.0;1.0;2.0;1.0;-1.0;1.0;0.0;639.0;99448.0
0;3.0;0;2.0;2.0;2.0;2.0;2.0;-1.0;0.0;0.0;0.0;-1.0;3.0;2.0;-1.0;-1.0;1.0;3.0;3.0;1.0;0.0;3.0;-1.0;3.0;1.0;-1.0;-1.0;3.0;1.0;-1.0;2.0;2.0;2.0;0.0;2.0;2.0;3.0;-1.0;0.0;0.0;3.0;2.0;2.0;3.0;3.0;-1.0;1.0;1.0;0.0;560.0;99520.0
3;0.0;0;0.0;-1.0;2.0;3.0;2.0;2.0;2.0;-1.0;1.0;0.0;2.0;1.0;3.0;3.0;-1.0;1.0;-1.0;2.0;3.0;-1.0;3.0;2.0;2.0;0.0;2.0;-1.0;0.0;0.0;-1.0;2.0;2.0;3.0;1.0;0.0;2.0;0.0;1.0;0.0;3.0;0.0;3.0;0.0;1.0;1.0;0.0;0.0;1.0;616.0;99480.0
-1;1.0;2;1.0;3.0;2.0;3.0;1.0;1.0;-1.0;2.0;-1.0;1.0;0.0;3.0;3.0;0.0;2.0;2.0;0.0;1.0;0.0;2.0;-1.0;0.0;0.0;2.0;2.0;2.0;1.0;-1.0;0.0;1.0;2.0;3.0;-1.0;0.0;1.0;0.0;1.0;1.0;2.0;3.0;-1.0;-1.0;2.0;2.0;1.0;0.0;3.0;592.0;99475.0
-1;2.0;2;1.0;2.0;2.0;0.0;1.0;1.0;2.0;0.0;2.0;2.0;2.0;1.0;0.0;1.0;0.0;-1.0;3.0;0.0;-1.0;1.0;3.0;1.0;3.0;1.0;2.0;-1.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;-1.0;3.0;3.0;-1.0;1.0;2.0;2.0;3.0;2.0;2.0;3.0;0.0;0.0;0.0;637.0;99463.0
1;1.0;1;0.0;0.0;3.0;2.0;3.0;1.0;3.0;0.0;1.0;0.0;2.0;2.0;1.0;2.0;0.0;3.0;1.0;-1.0;3.0;2.0;1.0;2.0;2.0;3.0;0.0;1.0;1.0;3.0;0.0;-1.0;0.0;1.0;2.0;0.0;2.0;-1.0;0.0;1.0;2.0;3.0;0.0;0.0;1.0;-1.0;2.0;-1.0;2.0;640.0;99462.0
0;0.0;3;2.0;2.0;1.0;1.0;3.0;3.0;2.0;0.0;0.0;-1.0;-1.0;1.0;0.0;0.0;2.0;0.0;2.0;1.0;2.0;-1.0;-1.0;2.0;0.0;0.0;-1.0;3.0;-1.0;1.0;0.0;3.0;0.0;1.0;-1.0;-1.0;1.0;2.0;-1.0;2.0;2.0;1.0;-1.0;3.0;0.0;1.0;3.0;-1.0;0.0;546.0;99529.0
0;-1.0;3;1.0;-1.0;0.0;1.0;-1.0;3.0;1.0;0.0;3.0;-1.0;0.0;-1.0;1.0;2.0;2.0;0.0;0.0;0.0;-1.0;0.0;1.0;3.0;2.0;3.0;2.0;1.0;0.0;2.0;2.0;1.0;-1.0;1.0;-1.0;1.0;-1.0;2.0;0.0;2.0;1.0;2.0;1.0;0.0;-1.0;0.0;2.0;2.0;2.0;548.0;99534.0
1;0.0;0;0.0;0.0;2.0;0.0;0.0;-1.0;2.0;-1.0;1.0;0.0;-1.0;-1.0;2.0;0.0;2.0;1.0;-1.0;0.0;3.0;1.0;1.0;-1.0;3.0;3.0;0.0;2.0;2.0;-1.0;2.0;1.0;-1.0;1.0;2.0;3.0;2.0;0.0;-1.0;2.0;0.0;1.0;3.0;0.0;2.0;3.0;2.0;1.0;1.0;588.0;99496.0
0;0.0;2;2.0;1.0;0.0;3.0;1.0;2.0;3.0;2.0;2.0;1.0;0.0;0.0;-1.0;1.0;-1.0;1.0;2.0;0.0;1.0;2.0;1.0;3.0;0.0;1.0;1.0;-1.0;2.0;3.0;0.0;-1.0;2.0;1.0;0.0;-1.0;1.0;0.0;2.0;3.0;2.0;0.0;0.0;2.0;1.0;0.0;3.0;2.0;0.0;645.0;99470.0
2;-1.0;2;2.0;0.0;1.0;2.0;3.0;1.0;0.0;0.0;1.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;3.0;0.0;1.0;-1.0;2.0;1.0;2.0;0.0;3.0;0.0;1.0;3.0;3.0;0.0;3.0;2.0;2.0;2.0;1.0;1.0;0.0;0.0;-1.0;2.0;2.0;3.0;1.0;-1.0;-1.0;3.0;-1.0;618.0;99476.0
1;2.0;-1;0.0;2.0;-1.0;0.0;1.0;0.0;0.0;1.0;0.0;2.0;-1.0;1.0;0.0;1.0;2.0;1.0;-1.0;-1.0;-1.0;3.0;1.0;2.0;3.0;1.0;1.0;0.0;-1.0;3.0;3.0;3.0;-1.0;3.0;-1.0;-1.0;1.0;0.0;-1.0;0.0;3.0;-1.0;-1.0;1.0;-1.0;0.0;0.0;1.0;3.0;520.0;99563.0
2;-1.0;-1;3.0;2.0;1.0;3.0;3.0;1.0;0.0;3.0;0.0;-1.0;3.0;-1.0;2.0;2.0;0.0;1.0;1.0;2.0;2.0;3.0;-1.0;2.0;1.0;3.0;0.0;1.0;-1.0;1.0;0.0;0.0;0.0;2.0;-1.0;2.0;1.0;1.0;3.0;1.0;1.0;3.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;604.0;99489.0
1;0.0;2;2.0;3.0;0.0;2.0;-1.0;0.0;1.0;1.0;0.0;0.0;1.0;3.0;3.0;1.0;-1.0;-1.0;1.0;1.0;1.0;2.0;2.0;0.0;2.0;3.0;-1.0;0.0;-1.0;-1.0;1.0;0.0;0.0;-1.0;0.0;1.0;1.0;1.0;1.0;2.0;3.0;3.0;0.0;2.0;2.0;1.0;3.0;-1.0;3.0;586.0;99468.0
1;3.0;3;0.0;0.0;3.0;0.0;-1.0;2.0;2.0;-1.0;-1.0;2.0;-1.0;3.0;3.0;0.0;-1.0;2.0;-1.0;2.0;2.0;2.0;0.0;-1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;2.0;0.0;3.0;1.0;0.0;0.0;-1.0;2.0;0.0;1.0;2.0;1.0;0.0;-1.0;1.0;0.0;1.0;1.0;590.0;99494.0
3;1.0;0;1.0;1.0;-1.0;-1.0;-1.0;1.0;0.0;2.0;0.0;1.0;1.0;1.0;3.0;0.0;0.0;0.0;2.0;2.0;-1.0;3.0;0.0;-1.0;1.0;-1.0;0.0;-1.0;0.0;-1.0;-1.0;0.0;1.0;1.0;3.0;3.0;3.0;0.0;1.0;2.0;2.0;0.0;-1.0;3.0;2.0;2.0;2.0;2.0;1.0;567.0;99491.0
2;2.0;-1;2.0;2.0;1.0;2.0;-1.0;-1.0;2.0;3.0;-1.0;0.0;1.0;1.0;1.0;2.0;-1.0;0.0;-1.0;1.0;2.0;3.0;-1.0;2.0;1.0;2.0;2.0;0.0;2.0;0.0;0.0;-1.0;1.0;0.0;-1.0;-1.0;3.0;3.0;2.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;568.0;99522.0
2;1.0;1;1.0;3.0;0.0;3.0;1.0;3.0;-1.0;1.0;0.0;1.0;0.0;2.0;0.0;-1.0;2.0;1.0;-1.0;3.0;1.0;1.0;3.0;2.0;1.0;3.0;0.0;0.0;2.0;2.0;3.0;-1.0;-1.0;2.0;2.0;2.0;0.0;0.0;0.0;2.0;1.0;3.0;1.0;2.0;2.0;1.0;0.0;0.0;2.0;635.0;99457.0
0;0.0;1;1.0;2.0;2.0;0.0;3.0;1.0;0.0;3.0;2.0;2.0;2.0;1.0;2.0;3.0;0.0;1.0;2.0;-1.0;1.0;1.0;1.0;0.0;0.0;3.0;1.0;1.0;0.0;3.0;2.0;3.0;3.0;0.0;2.0;2.0;3.0;-1.0;1.0;-1.0;0.0;0.0;2.0;3.0;0.0;1.0;0.0;2.0;2.0;670.0;99434.0
1;1.0;2;-1.0;3.0;0.0;0.0;2.0;3.0;0.0;3.0;0.0;1.0;0.0;-1.0;-1.0;3.0;0.0;2.0;1.0;2.0;3.0;2.0;3.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;3.0;1.0;0.0;-1.0;-1.0;1.0;1.0;-1.0;1.0;2.0;2.0;2.0;-1.0;-1.0;1.0;2.0;-1.0;0.0;581.0;99515.0
0;0.0;1;0.0;1.0;2.0;0.0;1.0;-1.0;2.0;0.0;1.0;2.0;2.0;-1.0;3.0;3.0;3.0;2.0;1.0;0.0;3.0;3.0;1.0;3.0;1.0;3.0;0.0;1.0;0.0;2.0;1.0;2.0;3.0;2.0;0.0;1.0;3.0;1.0;3.0;0.0;1.0;2.0;2.0;3.0;2.0;2.0;0.0;1.0;2.0;674.0;99429.0
0;2.0;2;1.0;1.0;0.0;2.0;-1.0;2.0;3.0;1.0;2.0;-1.0;3.0;0.0;1.0;1.0;3.0;2.0;-1.0;0.0;3.0;0.0;2.0;0.0;3.0;-1.0;-1.0;3.0;0.0;0.0;1.0;0.0;2.0;-1.0;3.0;2.0;1.0;1.0;0.0;2.0;3.0;1.0;0.0;1.0;1.0;0.0;0.0;2.0;2.0;609.0;99472.0
1;1.0;2;0.0;0.0;1.0;3.0;0.0;2.0;3.0;0.0;0.0;1.0;-1.0;2.0;3.0;0.0;2.0;3.0;0.0;-1.0;2.0;1.0;2.0;1.0;1.0;1.0;2.0;2.0;0.0;-1.0;-1.0;1.0;3.0;1.0;0.0;1.0;1.0;-1.0;2.0;1.0;2.0;-1.0;0.0;0.0;1.0;0.0;0.0;2.0;-1.0;621.0;99475.0
-1;2.0;2;2.0;-1.0;3.0;2.0;0.0;0.0;1.0;0.0;-1.0;3.0;1.0;1.0;1.0;3.0;0.0;2.0;0.0;-1.0;0.0;1.0;0.0;-1.0;1.0;0.0;0.0;2.0;0.0;-1.0;3.0;1.0;2.0;1.0;-1.0;2.0;2.0;-1.0;3.0;1.0;3.0;-1.0;0.0;1.0;-1.0;2.0;2.0;2.0;1.0;575.0;99504.0
0;1.0;2;0.0;3.0;2.0;-1.0;0.0;2.0;1.0;0.0;2.0;1.0;3.0;3.0;0.0;1.0;2.0;2.0;0.0;3.0;-1.0;3.0;3.0;1.0;0.0;-1.0;3.0;2.0;0.0;0.0;2.0;3.0;1.0;1.0;3.0;0.0;2.0;-1.0;0.0;1.0;2.0;0.0;0.0;1.0;0.0;1.0;2.0;1.0;3.0;651.0;99433.0
3;1.0;-1;1.0;0.0;2.0;2.0;3.0;3.0;1.0;3.0;-1.0;0.0;2.0;1.0;0.0;2.0;0.0;0.0;1.0;2.0;-1.0;2.0;0.0;0.0;1.0;0.0;-1.0;2.0;1.0;2.0;2.0;3.0;1.0;-1.0;0.0;2.0;1.0;3.0;2.0;-1.0;0.0;0.0;2.0;3.0;0.0;1.0;3.0;1.0;0.0;624.0;99480.0
3;0.0;-1;2.0;-1.0;1.0;-1.0;2.0;3.0;0.0;3.0;3.0;3.0;3.0;0.0;0.0;1.0;0.0;2.0;2.0;2.0;0.0;-1.0;0.0;3.0;3.0;3.0;0.0;3.0;-1.0;0.0;0.0;0.0;2.0;1.0;1.0;1.0;1.0;2.0;0.0;2.0;3.0;0.0;1.0;2.0;1.0;2.0;2.0;-1.0;0.0;619.0;99460.0
2;-1.0;3;0.0;0.0;-1.0;3.0;2.0;2.0;1.0;3.0;1.0;0.0;0.0;2.0;3.0;1.0;0.0;0.0;1.0;-1.0;-1.0;1.0;3.0;1.0;2.0;0.0;0.0;0.0;1.0;3.0;3.0;2.0;2.0;1.0;2.0;3.0;2.0;3.0;2.0;-1.0;-1.0;1.0;3.0;0.0;1.0;1.0;2.0;0.0;3.0;630.0;99473.0
0;1.0;-1;0.0;2.0;2.0;3.0;1.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;2.0;2.0;1.0;2.0;0.0;3.0;1.0;1.0;3.0;1.0;3.0;2.0;0.0;2.0;0.0;-1.0;0.0;0.0;3.0;3.0;-1.0;2.0;2.0;1.0;1.0;2.0;3.0;0.0;0.0;3.0;1.0;1.0;1.0;2.0;674.0;99439.0
0;1.0;-1;2.0;-1.0;3.0;-1.0;0.0;0.0;0.0;1.0;0.0;3.0;-1.0;0.0;1.0;0.0;0.0;2.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;2.0;2.0;2.0;1.0;2.0;3.0;-1.0;1.0;3.0;-1.0;2.0;2.0;3.0;0.0;3.0;1.0;2.0;2.0;2.0;2.0;0.0;623.0;99452.0
1;1.0;-1;1.0;-1.0;1.0;3.0;0.0;0.0;-1.0;-1.0;1.0;2.0;2.0;2.0;2.0;3.0;1.0;2.0;3.0;2.0;0.0;-1.0;2.0;1.0;0.0;3.0;2.0;0.0;-1.0;-1.0;-1.0;1.0;0.0;0.0;2.0;0.0;2.0;3.0;3.0;2.0;0.0;2.0;1.0;1.0;-1.0;0.0;1.0;0.0;-1.0;580.0;99508.0
3;0.0;3;-1.0;2.0;-1.0;-1.0;0.0;2.0;1.0;-1.0;2.0;3.0;1.0;3.0;-1.0;2.0;1.0;-1.0;3.0;2.0;0.0;0.0;3.0;-1.0;1.0;3.0;3.0;-1.0;0.0;2.0;1.0;-1.0;2.0;1.0;1.0;1.0;2.0;3.0;2.0;0.0;1.0;0.0;2.0;1.0;3.0;-1.0;0.0;0.0;2.0;580.0;99523.0
-1;2.0;0;2.0;0.0;2.0;-1.0;3.0;0.0;1.0;0.0;-1.0;1.0;-1.0;3.0;3.0;2.0;0.0;0.0;-1.0;2.0;2.0;0.0;2.0;2.0;3.0;1.0;1.0;3.0;1.0;-1.0;2.0;3.0;3.0;1.0;2.0;0.0;3.0;3.0;3.0;-1.0;1.0;3.0;0.0;0.0;1.0;2.0;2.0;2.0;-1.0;604.0;99486.0
3;0.0;0;0.0;-1.0;-1.0;2.0;1.0;1.0;-1.0;2.0;1.0;1.0;-1.0;-1.0;2.0;2.0;2.0;-1.0;0.0;0.0;1.0;1.0;-1.0;-1.0;2.0;2.0;1.0;1.0;1.0;0.0;1.0;2.0;1.0;-1.0;2.0;-1.0;2.0;0.0;0.0;3.0;1.0;2.0;0.0;0.0;0.0;2.0;1.0;2.0;0.0;567.0;99524.0
1;0.0;-1;2.0;-1.0;2.0;1.0;2.0;1.0;3.0;2.0;3.0;-1.0;-1.0;2.0;2.0;1.0;1.0;0.0;0.0;-1.0;-1.0;0.0;-1.0;-1.0;1.0;1.0;2.0;3.0;3.0;3.0;3.0;-1.0;3.0;3.0;2.0;2.0;-1.0;0.0;0.0;1.0;3.0;0.0;2.0;0.0;-1.0;1.0;1.0;1.0;1.0;559.0;99550.0
1;-1.0;3;2.0;2.0;0.0;1.0;0.0;0.0;1.0;3.0;1.0;2.0;2.0;0.0;1.0;1.0;0.0;3.0;0.0;0.0;3.0;3.0;3.0;0.0;0.0;3.0;2.0;1.0;3.0;0.0;3.0;-1.0;1.0;-1.0;0.0;-1.0;2.0;2.0;3.0;2.0;2.0;1.0;1.0;3.0;1.0;2.0;-1.0;2.0;0.0;638.0;99469.0
3;0.0;3;3.0;2.0;0.0;0.0;1.0;-1.0;-1.0;0.0;2.0;1.0;0.0;0.0;2.0;0.0;2.0;3.0;2.0;2.0;0.0;2.0;2.0;1.0;2.0;-1.0;0.0;3.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;3.0;1.0;2.0;1.0;-1.0;-1.0;-1.0;3.0;0.0;1.0;3.0;3.0;618.0;99454.0
1;2.0;3;1.0;1.0;2.0;1.0;1.0;3.0;0.0;2.0;3.0;0.0;1.0;2.0;1.0;-1.0;0.0;-1.0;3.0;1.0;0.0;-1.0;2.0;0.0;2.0;2.0;3.0;2.0;0.0;2.0;1.0;2.0;0.0;3.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;3.0;1.0;-1.0;2.0;0.0;3.0;2.0;1.0;652.0;99443.0
2;2.0;-1;0.0;-1.0;1.0;1.0;2.0;0.0;2.0;0.0;2.0;3.0;-1.0;2.0;0.0;3.0;1.0;2.0;-1.0;1.0;3.0;0.0;-1.0;3.0;3.0;0.0;-1.0;1.0;2.0;2.0;2.0;1.0;0.0;0.0;-1.0;-1.0;2.0;1.0;1.0;0.0;0.0;2.0;-1.0;1.0;0.0;1.0;3.0;2.0;1.0;576.0;99503.0
3;0.0;2;2.0;3.0;2.0;0.0;-1.0;1.0;3.0;0.0;1.0;2.0;3.0;-1.0;3.0;1.0;2.0;3.0;0.0;1.0;3.0;1.0;0.0;3.0;2.0;2.0;1.0;2.0;0.0;2.0;-1.0;0.0;0.0;3.0;3.0;3.0;-1.0;0.0;1.0;1.0;1.0;0.0;2.0;1.0;3.0;2.0;1.0;3.0;1.0;640.0;99452.0
1;2.0;-1;0.0;1.0;3.0;1.0;0.0;0.0;3.0;2.0;-1.0;0.0;-1.0;1.0;3.0;2.0;3.0;3.0;2.0;1.0;1.0;2.0;2.0;2.0;3.0;3.0;0.0;2.0;0.0;1.0;2.0;1.0;2.0;0.0;1.0;0.0;-1.0;-1.0;2.0;2.0;3.0;0.0;0.0;1.0;3.0;0.0;1.0;0.0;2.0;643.0;99464.0
-1;2.0;2;0.0;0.0;1.0;1.0;3.0;0.0;3.0;3.0;1.0;3.0;-1.0;-1.0;2.0;2.0;2.0;0.0;0.0;-1.0;1.0;-1.0;0.0;1.0;-1.0;2.0;0.0;0.0;0.0;2.0;2.0;-1.0;-1.0;0.0;0.0;1.0;2.0;3.0;0.0;-1.0;0.0;2.0;1.0;3.0;2.0;2.0;1.0;2.0;1.0;586.0;99536.0
