$Culture,$Criticality,$Criticality Modifier,$Initial Known,$Inter-Dependency,$Dynamism,$Size,$Plan,$Team Size,<$f1,<$f2
0.547240953,0.997782347,80.46612899,0.691500184,45.85882551,37.53777276,1.228934339,4.851351296,7.189134487,6519.042186,0.388223492
0.295947233,0.932938969,93.40583506,0.475024132,37.60757097,43.34450614,0.004998548,1.788560256,16.9454177,4091.537276,0.422127769
0.260852226,1.196387981,88.23070173,0.61413019,63.07867319,19.93024338,1.945436924,0.606289124,1.543791625,13530.39092,0.17929378
0.78112681,0.93472684,85.19231707,0.661275885,55.31228472,32.54512761,1.922592205,1.306201576,11.85831627,5207.530711,0.587376486
0.895530317,1.03107462,88.61919744,0.619467665,46.68522318,1.674142505,1.798985422,2.32552343,14.33718054,10384.97822,0.104249044
0.820800474,1.149124436,94.12784178,0.400306821,92.56275499,32.56097136,1.803214834,1.566827736,7.699827767,19459.87921,0.473182583
0.39904358,1.117100198,84.03734406,0.51565863,9.01424132,12.80467355,1.053200332,2.76380634,10.16007577,12931.60007,0.259221495
0.136256626,1.032971716,89.42735873,0.589376375,27.29809143,49.38563084,0.039048048,1.029101771,5.312732734,7364.955412,0.396868254
0.716512134,0.925478839,94.75488166,0.561882495,83.44493728,26.28816245,0.177238715,1.358648448,3.772669842,3818.733989,0.394716792
0.329894028,1.065506153,91.7203402,0.607263216,48.42495701,8.325958662,0.443588342,2.13208203,17.83212023,8891.024067,0.239125585
0.712996265,0.845134333,80.22982038,0.443144267,84.55226288,22.65737132,1.19712088,2.009990121,16.03275781,3325.658486,0.467789303
0.497196659,1.138689747,83.59545979,0.498268965,71.05399932,6.247210244,1.054729695,3.596463593,2.93836726,12811.48593,0.221804638
0.176892959,1.149979067,86.32651315,0.426028776,24.380459,42.49217229,1.744587823,3.663664505,17.78503436,12362.31098,0.443225225
0.286065584,1.229612097,86.92000785,0.406508038,4.990732746,39.57495779,0.040807241,3.358166487,3.288569325,12433.65009,0.492320328
0.812028329,0.844439935,93.52864616,0.66214965,29.97257854,38.53352229,0.099435023,0.245019535,3.211706348,2501.851712,0.58839833
0.178406676,0.944144626,85.50969498,0.552230123,72.70752043,9.842977923,1.269591417,1.413773161,10.90278438,6444.506617,0.156897495
0.486701819,1.076176438,86.994121,0.537360859,80.19762057,12.69506954,0.767100045,1.579616991,17.27284883,6473.256016,0.329788393
0.623630067,1.127642656,81.30119046,0.699837485,61.10492435,3.28919207,0.339121309,0.094073803,15.46036228,5812.8422,0.207674997
0.103281321,1.192064379,84.5179994,0.510185785,53.97399155,47.05113385,1.612588694,2.234444813,4.527146667,16552.80186,0.306450448
0.763092917,1.041770178,89.80485545,0.486769911,23.20807257,6.10048545,0.774444322,4.021864601,13.11873805,7156.390593,0.31982393
0.869671065,1.237216495,82.38801346,0.476775195,16.81722754,6.938193279,0.11012769,3.100345918,4.759186882,12325.98359,0.17938036
0.511051013,0.884316376,86.45531536,0.420282953,79.15255546,11.0245179,1.102931872,0.746554739,14.46011458,4455.630724,0.309739723
0.323752829,0.912516303,81.1358252,0.480676214,60.78016289,9.71368688,0.633411982,1.214528686,4.135648534,2994.141309,0.134418051
0.502956178,1.195290862,85.76005787,0.60212354,86.24716586,32.73441758,1.536415962,0.019977988,19.09348889,17020.85435,0.509893455
0.695208477,0.948800893,92.98952672,0.422593645,62.51897443,33.07169283,0.988101762,2.546761389,7.848533879,3751.244564,0.594737363
0.651232498,0.954485063,87.04475407,0.575371768,74.41797625,27.65216212,0.32343037,0.285304819,18.92391137,4071.889412,0.576726119
0.746922033,1.106519941,88.61369057,0.448731978,9.829099012,27.26817241,0.757782769,3.532941742,12.61562624,8259.952853,0.496136396
0.844193705,0.949466765,83.74249299,0.656034333,67.43894595,47.82109782,1.97395739,2.583694341,12.69049725,5867.164868,0.500682331
0.560872265,1.100683969,93.00218127,0.45724026,13.35537011,12.60734609,0.409969468,2.004458945,3.804923216,8504.882007,0.326297905
0.726405306,1.008621311,82.98457283,0.58581871,6.845934095,46.20433732,1.815423639,2.289169803,12.28223302,9192.680484,0.581239354
0.619926954,0.985946519,85.56256155,0.671627841,72.41000621,14.8524485,0.592400874,0.331488695,16.04417143,4491.674749,0.309221758
0.136977147,0.953892062,93.13932494,0.60169884,21.99720122,2.037575912,0.620458735,4.099055401,3.078238516,2133.911246,0.04818037
0.857300122,1.084394965,93.40954185,0.660230454,68.58783395,41.31127505,0.743273487,0.157752947,10.16392191,6012.874099,0.507343333
0.420748006,0.958159564,90.7239887,0.682336718,41.36224857,43.28336239,1.393763975,4.556930971,14.2543213,6945.93256,0.207997459
0.709740104,1.188739561,84.7965824,0.58263829,14.1976544,28.0306989,0.981522872,4.845662072,17.57046135,8840.744831,0.374425403
0.818533976,1.098106117,85.66169228,0.590718816,48.93070819,46.72036299,1.236733196,4.994347715,1.206661562,10632.6775,0.386149375
0.271880642,0.874050581,87.65758098,0.611622918,34.37914126,26.29626964,0.027114774,1.409756821,15.77803502,3353.198667,0.228117795
0.848895393,1.162866798,89.05040758,0.659102868,23.24341443,44.92959108,0.218121324,0.261818855,17.19300099,13327.74889,0.329266927
0.507561242,0.928182612,89.70948059,0.599498888,98.68790887,7.0425384,0.644999031,1.436653669,9.071387128,4190.306377,0.161636975
0.214361291,0.899784934,80.66746017,0.484033776,44.58587427,47.78937845,0.657923514,3.284886551,12.52445166,1883.964231,0.580411258
0.400123692,1.080086661,91.18103539,0.647974659,51.58327508,2.14512351,1.623912453,2.684632821,7.048588856,11919.23705,0.056019485
0.895446783,0.914861869,82.48000316,0.534602945,11.70368658,42.27046426,1.417810489,2.673778493,13.44196853,5242.116658,0.602608252
0.394275793,1.128030251,84.46023431,0.672532683,48.1351996,48.75139873,1.709876008,1.256418316,3.922747444,10442.50449,0.222917249
0.692179411,1.054380447,88.17166667,0.675640199,92.47808677,35.3430181,0.436963051,3.816129342,4.511187009,10188.31135,0.725367664
0.336811673,1.140770223,83.94927593,0.512080946,19.76665142,25.22215673,1.104774963,3.086933469,1.827634809,14369.79828,0.256138144
0.106018541,0.914850425,85.13465132,0.647146732,67.92046028,35.93543809,1.118660885,0.114447753,10.49887901,4529.388862,0.282216323
0.558494754,0.96904139,87.96806518,0.672113159,28.87380308,37.66552767,0.954557828,2.680515187,17.84306561,5456.528029,0.48568975
0.314753084,1.165887969,82.32421805,0.611512102,52.50663792,36.40978396,1.143113529,2.767613416,7.089067201,16084.88781,0.359035015
0.328084199,0.932182406,93.72779912,0.468709131,68.07005506,10.68119718,0.630407074,1.438294399,19.88774467,4120.511241,0.2184991
0.18229607,0.84801381,83.64209295,0.484523526,19.89991824,34.55977601,1.738499151,1.276283265,6.260347313,4379.846917,0.259237972
0.46055987,0.986006763,84.05917277,0.451936103,57.81907469,35.51712936,0.321951317,3.731125813,19.40787578,4995.235531,0.55853599
0.451595344,1.146968853,94.69897461,0.572867884,50.61953366,27.21958999,1.995699926,4.930358726,3.563116961,10836.88526,0.447498696
0.262605053,0.822061755,80.3337291,0.459214257,93.06921233,22.02397922,0.54724583,3.591048771,1.828749116,1457.041594,0.33909714
0.776536331,1.246210743,86.33762546,0.486361189,31.70288863,37.95270267,1.482218953,1.413716561,3.179755531,22475.82388,0.401996136
0.235506601,0.970861417,87.18279858,0.568105263,83.54235987,46.21753274,1.331975142,2.227713804,19.31253569,7548.292087,0.342088641
0.520778343,1.140018535,83.91717045,0.434353084,82.74756329,7.370048754,0.443137052,1.272801385,4.123716719,8646.482699,0.332017612
0.160941957,1.105215943,85.74784032,0.66633874,17.43693325,34.45579078,1.073134084,2.325390763,3.716511675,9377.784849,0.363013835
0.168833541,0.933559905,83.55554706,0.641782724,65.43228117,44.87307742,0.714365832,3.6502721,3.993611311,2510.180982,0.210340434
0.129062088,0.908744464,89.91267701,0.69768326,47.85425755,20.18786678,1.604337194,0.662230384,12.9089351,6289.211639,0.137313092
0.566996118,1.002057889,87.02466737,0.666904854,43.15958995,29.2270661,0.49736664,4.816081464,4.436571572,5545.100388,0.298431542
0.149531001,1.102939054,90.15193308,0.609715112,51.92950346,28.87721943,1.974531912,2.165249701,9.265444386,12697.15189,0.226738478
0.442057252,1.197321389,88.93715493,0.557385703,4.547616443,4.291541321,1.903853009,1.278898607,19.89108469,25893.01271,0.095693616
0.306497573,1.249734202,89.16735133,0.658834039,17.22005394,22.69674971,0.272705886,4.441192944,2.489828935,9014.541851,0.230568858
0.192453127,1.141777265,94.59906594,0.529407708,21.55474393,24.78150201,1.621479744,0.76023156,16.86141438,18476.78821,0.310608836
0.648349602,1.051393959,92.967398,0.629372539,25.42116437,21.38956604,0.899067444,1.261009723,16.79953804,5173.194914,0.256968965
0.131750931,0.985691197,81.32057099,0.516335894,79.28507545,43.4186012,1.555265349,3.693740793,3.150026427,6266.635467,0.222198259
0.421901075,1.240461609,83.2743222,0.688559269,67.27109154,28.87345139,0.747611219,0.15803971,7.708734715,12699.03745,0.428043559
0.745368303,1.104415948,87.50436326,0.465854151,61.61039728,46.63697749,1.614085847,2.458359694,4.615765442,10035.75092,0.594280928
0.845867882,0.994556893,92.01599635,0.420529736,47.90206037,49.19675536,1.289347021,3.524471735,2.440179808,8853.297306,0.418887551
0.170764389,1.076532852,94.16464822,0.464611327,93.10590496,27.70032314,1.565031063,1.222531839,7.841320556,13467.32486,0.22291031
0.405954696,0.905644403,89.25950007,0.453440475,10.41832237,31.40749904,0.648694199,1.289804354,7.612876402,3140.787827,0.448960881
0.571841058,1.188088954,94.6768602,0.578312321,73.1136335,10.14983924,0.999952881,3.528743203,6.198469083,7262.343136,0.332193774
0.766057022,0.93318871,84.63661727,0.552251012,7.099193706,20.64219404,1.928018981,0.367529036,10.79930613,5866.123603,0.462370809
0.543606853,0.883216897,82.74206644,0.634536846,37.46752129,25.70290165,1.279718628,4.605125146,12.74267824,5371.738587,0.42598231
0.474259123,1.111778499,87.28377773,0.491420717,98.81389431,27.10497349,1.448955329,2.208572195,18.35414498,12619.08856,0.426604153
0.661527577,1.11466484,89.39064738,0.694270604,45.55832053,7.975174656,1.173330374,2.553717743,3.479717581,11989.5033,0.233299872
0.210401436,0.825609463,80.24224678,0.50769573,12.35702652,17.14509484,0.206175753,1.42844199,16.16685046,1917.484359,0.202756626
0.644370192,1.054485594,83.44070253,0.547175404,80.71210542,38.23757441,0.397368953,3.99355465,17.94982561,8464.403958,0.308157197
0.522473325,1.147314532,85.4040757,0.401249793,75.95840424,22.30008406,1.135735666,4.162543384,4.839979742,14163.89923,0.393002286
0.571643439,1.109867393,90.07576119,0.587482227,28.45153636,47.40907533,1.082399033,0.407597295,15.91782089,14697.35344,0.52719212
0.227490438,1.126113241,87.15593856,0.4817366,1.866290214,3.533368853,1.878184684,1.641620283,8.602347414,16266.55248,0.061600549
0.744714887,0.89640832,82.10498129,0.506597685,56.13008693,10.9607806,0.02150295,0.46880745,11.81999372,2592.79401,0.263491197
0.475814961,1.175902628,87.84942845,0.405751166,33.75637757,43.2678909,1.226357746,4.449578776,14.02225461,17524.43719,0.530515276
0.337102096,1.022468192,93.25134012,0.678257249,65.76619852,21.16971348,1.73743511,2.928478836,17.36117233,11459.05684,0.471397838
0.376950751,0.99142571,93.39555404,0.409164633,61.9552619,46.81177856,1.210016853,1.992377286,7.440869872,7266.810348,0.540810366
0.886822188,1.033159496,84.2440874,0.521542079,29.22505307,15.97465334,0.163695276,4.924700198,19.34659551,6359.370802,0.471520204
0.426471069,0.845713464,94.56215882,0.615398062,35.46229984,34.35697429,0.883343853,1.891051926,19.97027054,2856.183042,0.496140605
0.382541079,0.843454018,86.70678279,0.446512762,18.34053895,16.31868281,0.821216063,0.630595393,15.23983737,2738.745093,0.326719365
0.257260078,1.087676549,81.20975254,0.546285361,53.51379511,42.87340249,0.325551155,3.562057712,7.226758662,6233.955359,0.272076364
0.222012354,0.924989274,94.87803103,0.611798944,78.84482609,2.560504569,1.621854658,4.951982131,3.745386649,4661.081772,0.038678403
0.165873928,1.220477742,90.96612681,0.557560812,37.62835211,27.2904184,1.332767419,3.43371104,18.39511764,29463.3069,0.200618843
0.547770459,1.124339279,81.79397622,0.630114969,52.15915389,28.38177941,0.88775783,3.833881377,11.31269139,8013.986719,0.501197616
0.68523712,1.204090128,82.97206105,0.669217782,10.43987295,1.180690696,0.442944538,0.774328016,16.07198783,15089.40509,0.077806315
0.81916088,0.826027208,90.09018125,0.452532587,35.58932137,36.76550712,1.194286968,4.062653103,13.580452,4191.370413,0.542189011
